episode,return,length,risk_threshold
6960,-140.9656604147287,21,-141.24050367556663
6961,-140.68880092451928,21,-141.24050367556663
6962,-140.82666354977914,21,-141.24050367556663
6963,-140.68880102848442,21,-141.24050367556663
6964,-140.4130319281006,21,-141.24050367556663
6965,-140.7577469448928,21,-141.24050367556663
6966,-141.0335730181251,21,-141.24050367556663
6967,-141.1025500070266,21,-141.24049895113123
6968,-141.0335822844182,21,-141.24049895113123
6969,-140.82676654114778,21,-141.24049895113123
6970,-140.8957117239229,21,-141.24049895113123
6971,-140.89560884295213,21,-141.24049895113123
6972,-140.82676660668236,21,-141.24049895113123
6973,-140.82671980409427,21,-141.24049895113123
6974,-140.68868560044345,21,-141.24049895113123
6975,-140.68882912922993,21,-141.24049895113123
6976,-140.8267197798932,21,-141.24049895113123
6977,-140.75773046984557,21,-141.24049895113123
6978,-140.96464495847385,21,-141.24049895113123
6979,-140.89567185587106,21,-141.24049895113123
6980,-141.1024926289066,21,-141.24049895113123
6981,-141.0335698405375,21,-141.24049895113123
6982,-140.9646515706364,21,-141.24045622522357
6983,-140.82669669014416,21,-141.24045622522357
6984,-140.68882949060884,21,-141.24045622522357
6985,-140.61982922691763,21,-141.24045622522357
6986,-140.75777628598064,21,-141.24045622522357
6987,-141.24050050409048,21,-141.24049895113123
6988,-140.96457579386538,21,-141.24049895113123
6989,-140.55084752017686,21,-141.24045622522357
6990,-140.55093115762588,21,-141.24045622522357
6991,-140.82679511065248,21,-141.24045622522357
6992,-140.75774194019135,21,-141.24045622522357
6993,-140.6887538582254,21,-141.17148291243086
6994,-140.8956671633119,21,-141.17148291243086
6995,-140.6888286299049,21,-141.17148291243086
6996,-141.37842149741255,21,-141.24045622522357
6997,-141.03361302933797,21,-141.24045622522357
6998,-140.96462343771756,21,-141.24045622522357
6999,-141.17147090022678,21,-141.24045622522357
7000,-140.6888100066239,21,-141.24045622522357
7001,-140.96466251652942,21,-141.24045622522357
7002,-140.75777593396688,21,-141.24045622522357
7003,-140.89566121312728,21,-141.24045622522357
7004,-140.75772042692108,21,-141.24045622522357
7005,-141.17150502616641,21,-141.24045622522357
7006,-140.55086458763463,21,-141.24045622522357
7007,-140.75773221962788,21,-141.24045622522357
7008,-141.1025173865259,21,-141.24045622522357
7009,-140.82666317027923,21,-141.24045622522357
7010,-140.9646232848781,21,-141.24045622522357
7011,-140.75775328207436,21,-141.17150502616641
7012,-141.17147365952601,21,-141.17150502616641
7013,-141.37839862631643,21,-141.24045622522357
7014,-140.8956462509852,21,-141.24045622522357
7015,-141.03360705364088,21,-141.24045622522357
7016,-141.03358342581524,21,-141.24045622522357
7017,-140.61984302917352,21,-141.24045622522357
7018,-140.8267504349776,21,-141.24045622522357
7019,-140.89571633313096,21,-141.24045622522357
7020,-141.10254144529694,21,-141.24045622522357
7021,-140.96461630281505,21,-141.24045622522357
7022,-140.8266993678738,21,-141.24045622522357
7023,-140.96463124450636,21,-141.24045622522357
7024,-141.10256222571698,21,-141.24045622522357
7025,-140.55084607612838,21,-141.24045622522357
7026,-140.619833552829,21,-141.24045622522357
7027,-140.68874679933054,21,-141.24045622522357
7028,-141.03361845408187,21,-141.24045622522357
7029,-140.7577369609775,21,-141.24045622522357
7030,-141.1025893734078,21,-141.24045622522357
7031,-140.89560549554432,21,-141.24045622522357
7032,-141.17152114064385,21,-141.24045622522357
7033,-141.1024677404486,21,-141.24045622522357
7034,-141.03356760029743,21,-141.24045622522357
7035,-140.75775953050916,21,-141.17152114064385
7036,-140.96465954345672,21,-141.17152114064385
7037,-140.8267240324746,21,-141.17152114064385
7038,-140.75776558132276,21,-141.17152114064385
7039,-140.9646390179134,21,-141.17152114064385
7040,-140.8956060767041,21,-141.17152114064385
7041,-141.24045899698325,21,-141.24045899698325
7042,-140.82665197527388,21,-141.24045899698325
7043,-140.48196205159087,21,-141.17152114064385
7044,-140.55089186280043,21,-141.17152114064385
7045,-140.75776831618575,21,-141.17152114064385
7046,-141.24044066679747,21,-141.24044066679747
7047,-140.96461844703478,21,-141.24044066679747
7048,-140.82675366153805,21,-141.24044066679747
7049,-140.82671628261164,21,-141.24044066679747
7050,-140.8957063555449,21,-141.24044066679747
7051,-140.89566918035482,21,-141.24044066679747
7052,-140.89562053316553,21,-141.24044066679747
7053,-141.0335781060436,21,-141.24044066679747
7054,-141.5404666857216,21,-141.24045899698325
7055,-140.75778893896367,21,-141.24045899698325
7056,-141.17150170552307,21,-141.24045899698325
7057,-141.03354479526413,21,-141.24045899698325
7058,-140.89563398486405,21,-141.24044066679747
7059,-141.0336031764935,21,-141.24044066679747
7060,-141.1714656134812,21,-141.24044066679747
7061,-141.033620706036,21,-141.24044066679747
7062,-140.61987279016324,21,-141.24044066679747
7063,-140.82671275187334,21,-141.24044066679747
7064,-141.17150311982786,21,-141.24044066679747
7065,-141.1025858590002,21,-141.24044066679747
7066,-140.48190913158732,21,-141.24044066679747
7067,-140.89569586396618,21,-141.24044066679747
7068,-140.96461558238622,21,-141.24044066679747
7069,-141.10256908007244,21,-141.24044066679747
7070,-140.96464588595452,21,-141.24044066679747
7071,-140.89567339529688,21,-141.24044066679747
7072,-141.03353679995274,21,-141.24044066679747
7073,-140.8266713257595,21,-141.24044066679747
7074,-140.41295683691072,21,-141.24044066679747
7075,-141.1025567889167,21,-141.24044066679747
7076,-140.96459405866483,21,-141.24044066679747
7077,-140.68884135427072,21,-141.24044066679747
7078,-140.8266260273475,21,-141.24044066679747
7079,-140.9020182541647,21,-141.24044066679747
7080,-140.96465280983517,21,-141.24044066679747
7081,-140.89569500831755,21,-141.24044066679747
7082,-141.03360851479135,21,-141.24044066679747
7083,-141.03359381653993,21,-141.24044066679747
7084,-141.1025711322634,21,-141.24044066679747
7085,-141.1025499710415,21,-141.24044066679747
7086,-141.0336082692371,21,-141.24044066679747
7087,-140.826709358423,21,-141.24044066679747
7088,-140.96458474310447,21,-141.17152114064385
7089,-140.89568490826406,21,-141.17152114064385
7090,-141.24041663791735,21,-141.24041663791735
7091,-140.75773845119667,21,-141.24041663791735
7092,-140.89565569696077,21,-141.24041663791735
7093,-140.8266527646274,21,-141.24041663791735
7094,-140.68879949050805,21,-141.24041663791735
7095,-141.10254074150112,21,-141.24041663791735
7096,-140.82669212163725,21,-141.24041663791735
7097,-141.3094217277998,21,-141.24041663791735
7098,-141.24046984890458,21,-141.24044066679747
7099,-141.10252070783534,21,-141.24044066679747
7100,-140.75781301335644,21,-141.24044066679747
7101,-140.9645784543997,21,-141.24044066679747
7102,-140.75774059556684,21,-141.24044066679747
7103,-141.03353111293637,21,-141.24044066679747
7104,-140.8267394626186,21,-141.24044066679747
7105,-140.61978300739253,21,-141.24044066679747
7106,-140.68873859720964,21,-141.24044066679747
7107,-140.8267173154438,21,-141.24044066679747
7108,-140.9646629912599,21,-141.24044066679747
7109,-141.2404337628344,21,-141.24044066679747
7110,-141.30937511482006,21,-141.24045899698325
7111,-140.82669226446956,21,-141.24045899698325
7112,-140.61984526767867,21,-141.24045899698325
7113,-140.9646660996059,21,-141.24045899698325
7114,-140.96459566045016,21,-141.24044066679747
7115,-140.7577722640341,21,-141.24044066679747
7116,-140.96466219120646,21,-141.24044066679747
7117,-140.9646258785897,21,-141.24044066679747
7118,-140.96463957218904,21,-141.24044066679747
7119,-141.1715325642473,21,-141.24044066679747
7120,-140.41301910961909,21,-141.24044066679747
7121,-141.24050243651305,21,-141.24045899698325
7122,-140.55086742883287,21,-141.24045899698325
7123,-140.68874930589521,21,-141.24045899698325
7124,-140.61983397474833,21,-141.24045899698325
7125,-140.82672218444122,21,-141.24045899698325
7126,-141.03356693272434,21,-141.24045899698325
7127,-140.8266587962957,21,-141.24045899698325
7128,-141.0336571061501,21,-141.24045899698325
7129,-141.03357885929296,21,-141.24045899698325
7130,-141.2403963808478,21,-141.24045899698325
7131,-140.8956025382083,21,-141.24045899698325
7132,-140.9645718768058,21,-141.24045899698325
7133,-140.55087205455982,21,-141.24045899698325
7134,-141.10256042545535,21,-141.24045899698325
7135,-140.8956591145767,21,-141.24045899698325
7136,-140.96461067365072,21,-141.24045899698325
7137,-140.68881261821807,21,-141.24045899698325
7138,-141.17150033386542,21,-141.24045899698325
7139,-140.89565971537706,21,-141.24045899698325
7140,-140.89563667528125,21,-141.24045899698325
7141,-141.1025362211864,21,-141.24045899698325
7142,-141.0336236639571,21,-141.24044066679747
7143,-140.7577525965263,21,-141.24044066679747
7144,-140.75779843453455,21,-141.24044066679747
7145,-140.75777128420583,21,-141.24044066679747
7146,-141.03349655874553,21,-141.24044066679747
7147,-140.8956842392387,21,-141.2404337628344
7148,-141.10251228869106,21,-141.2404337628344
7149,-140.82666532802048,21,-141.2404337628344
7150,-140.7577415396433,21,-141.2404337628344
7151,-140.6198923687634,21,-141.2404337628344
7152,-140.82673219673867,21,-141.2404337628344
7153,-140.7577502433258,21,-141.2404337628344
7154,-141.17150482924097,21,-141.2404337628344
7155,-140.96463001749862,21,-141.24041663791735
7156,-140.96468376830603,21,-141.24041663791735
7157,-140.9646668720251,21,-141.24041663791735
7158,-140.68884577834072,21,-141.24041663791735
7159,-140.61981365691145,21,-141.24041663791735
7160,-141.1714596319148,21,-141.24041663791735
7161,-140.89564630426324,21,-141.24041663791735
7162,-141.24045056668672,21,-141.2404337628344
7163,-140.8957339003065,21,-141.2404337628344
7164,-140.61987329409078,21,-141.2404337628344
7165,-140.89565017494823,21,-141.2404337628344
7166,-140.75766778070144,21,-141.2404337628344
7167,-140.61984604926778,21,-141.2404337628344
7168,-140.7577953941729,21,-141.2404337628344
7169,-141.10253303728268,21,-141.2404337628344
7170,-140.34402121829757,21,-141.2404337628344
7171,-141.10246362866468,21,-141.2404337628344
7172,-140.964669411018,21,-141.2404337628344
7173,-140.89564421399245,21,-141.2404337628344
7174,-140.82661449503573,21,-141.2404337628344
7175,-141.24044371026912,21,-141.24044371026912
7176,-140.61978391736773,21,-141.24044371026912
7177,-140.75777312139414,21,-141.24044371026912
7178,-141.0336385962234,21,-141.24044371026912
7179,-141.17148351098302,21,-141.24044371026912
7180,-141.1025775759767,21,-141.24044371026912
7181,-140.9646622070842,21,-141.24044371026912
7182,-140.61984861948352,21,-141.24044371026912
7183,-141.03363186789554,21,-141.24044371026912
7184,-140.68874914578853,21,-141.24044371026912
7185,-141.10250924091184,21,-141.24044371026912
7186,-140.75775759444713,21,-141.24044371026912
7187,-141.30940447796334,21,-141.24045056668672
7188,-140.75776449503326,21,-141.24045056668672
7189,-140.9645660607386,21,-141.24045056668672
7190,-140.619855978888,21,-141.24045056668672
7191,-141.1024839092673,21,-141.24045056668672
7192,-141.4472433527971,21,-141.24046984890458
7193,-140.9646796234259,21,-141.24046984890458
7194,-140.96464934201498,21,-141.24046984890458
7195,-141.03350887361512,21,-141.24046984890458
7196,-141.171460619436,21,-141.24046984890458
7197,-140.96461239820954,21,-141.24046984890458
7198,-141.65425145425547,21,-141.24046984890458
7199,-141.2404340073883,21,-141.24045056668672
7200,-140.6887651683063,21,-141.24045056668672
7201,-141.51622837797512,21,-141.24050243651305
7202,-140.75773719618604,21,-141.24050243651305
7203,-140.8267031945408,21,-141.24050243651305
7204,-141.17151415122504,21,-141.24050243651305
7205,-141.10247581320368,21,-141.24050243651305
7206,-140.89575137571293,21,-141.24050243651305
7207,-141.03358456521806,21,-141.24050243651305
7208,-141.17151138437345,21,-141.24050243651305
7209,-140.96459351525579,21,-141.24050243651305
7210,-140.61987695743335,21,-141.24050243651305
7211,-141.2404116065617,21,-141.24045056668672
7212,-141.24045241917747,21,-141.24045241917747
7213,-140.89564814532218,21,-141.24045241917747
7214,-141.03360714036506,21,-141.24045241917747
7215,-140.8267338461856,21,-141.24045241917747
7216,-141.17149709831816,21,-141.24045241917747
7217,-140.8957033079358,21,-141.24045241917747
7218,-141.10258115670348,21,-141.24045241917747
7219,-140.61979888444242,21,-141.24045241917747
7220,-140.7577438227805,21,-141.24045241917747
7221,-140.68879923910546,21,-141.24045241917747
7222,-140.34404303398642,21,-141.24045056668672
7223,-140.68875238325478,21,-141.24045056668672
7224,-141.3783932453327,21,-141.24045241917747
7225,-141.17143217917734,21,-141.24045241917747
7226,-140.89570413162028,21,-141.24045241917747
7227,-140.7576967686088,21,-141.24045241917747
7228,-140.75775854466013,21,-141.24045241917747
7229,-140.68878283639557,21,-141.24045241917747
7230,-141.1025921206566,21,-141.24045241917747
7231,-141.03351840572333,21,-141.24045241917747
7232,-140.89563520869478,21,-141.24045241917747
7233,-140.82672963208057,21,-141.24045241917747
7234,-140.68876260675955,21,-141.24045241917747
7235,-140.82670761913306,21,-141.24045241917747
7236,-141.3093721897067,21,-141.3093721897067
7237,-140.9646551479991,21,-141.3093721897067
7238,-141.10263813227243,21,-141.3093721897067
7239,-140.6888018524952,21,-141.3093721897067
7240,-140.9645569111841,21,-141.3093721897067
7241,-140.75772979358737,21,-141.3093721897067
7242,-141.0335512080752,21,-141.3093721897067
7243,-140.82674385792626,21,-141.3093721897067
7244,-140.96461230278268,21,-141.3093721897067
7245,-140.82670942415461,21,-141.3093721897067
7246,-140.75778290792567,21,-141.3093721897067
7247,-140.55088230391007,21,-141.3093721897067
7248,-141.1715123795539,21,-141.3093721897067
7249,-141.24040054022277,21,-141.3093721897067
7250,-141.17903455452904,21,-141.3093721897067
7251,-140.61984170082138,21,-141.3093721897067
7252,-140.68881820739986,21,-141.3093721897067
7253,-140.8267364728514,21,-141.3093721897067
7254,-140.48187962076858,21,-141.3093721897067
7255,-140.75769700156664,21,-141.3093721897067
7256,-141.17148655012696,21,-141.3093721897067
7257,-140.8267510382613,21,-141.3093721897067
7258,-140.6198091894966,21,-141.3093721897067
7259,-140.75773310217585,21,-141.3093721897067
7260,-141.03362356216815,21,-141.3093721897067
7261,-141.0336023515376,21,-141.3093721897067
7262,-141.17150161743166,21,-141.3093721897067
7263,-140.82666403095544,21,-141.3093721897067
7264,-140.48188588478138,21,-141.3093721897067
7265,-140.82672387943364,21,-141.3093721897067
7266,-140.8956824215843,21,-141.3093721897067
7267,-140.8956458075643,21,-141.3093721897067
7268,-141.30939686640073,21,-141.30939686640073
7269,-140.75771998798916,21,-141.30939686640073
7270,-141.17153228048977,21,-141.30939686640073
7271,-140.82671619336506,21,-141.30939686640073
7272,-141.24049527791317,21,-141.30939686640073
7273,-141.0335667768741,21,-141.30939686640073
7274,-140.55091406482774,21,-141.30939686640073
7275,-141.17143850361612,21,-141.30939686640073
7276,-140.82665635252926,21,-141.30939686640073
7277,-141.03354246232507,21,-141.30939686640073
7278,-140.96464700801369,21,-141.30939686640073
7279,-140.61980351955876,21,-141.30939686640073
7280,-140.89566367564117,21,-141.30939686640073
7281,-140.8956315643195,21,-141.30939686640073
7282,-140.7577646357401,21,-141.30939686640073
7283,-141.0336377154128,21,-141.30939686640073
7284,-140.96460271833013,21,-141.30939686640073
7285,-140.8266876153197,21,-141.30939686640073
7286,-140.96458409299737,21,-141.30939686640073
7287,-140.688820306783,21,-141.30939686640073
7288,-140.68882683096314,21,-141.3093721897067
7289,-140.89566142553247,21,-141.3093721897067
7290,-140.75774633024128,21,-141.3093721897067
7291,-141.03362649128445,21,-141.3093721897067
7292,-141.03360821424053,21,-141.3093721897067
7293,-141.2404830231678,21,-141.24049527791317
7294,-140.75772212796846,21,-141.24049527791317
7295,-140.9646690398379,21,-141.24049527791317
7296,-140.68885557855944,21,-141.24049527791317
7297,-140.96459906600427,21,-141.24049527791317
7298,-140.82673999190584,21,-141.24049527791317
7299,-141.30940516720668,21,-141.24049527791317
